id,name,order_number,customer_id,created_at,updated_at,processed_at,closed_at,cancelled_at,financial_status,fulfillment_status,email,subtotal_price,total_discounts,total_tax,total_shipping_price_set_shop_money_amount,total_tip_received,total_price,currency,source_name,landing_site,landing_site_ref,cart_token,note_attributes,client_details_browser_width,client_details_user_agent,browser_ip,test,tags,note,discount_codes,shipping_address_country_code,shipping_address_province_code,billing_address_country_code
5004923,#05923,5923,3266,2026-11-25T20:20:00+00:00,2026-11-25T20:20:00+00:00,2026-11-25T20:20:00+00:00,2026-12-02T20:20:00+00:00,,paid,fulfilled,steven07@example.net,477.46,18.05,36.76,7.95,0.0,504.12,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e7b,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",394,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,CA,US
5004924,#05924,5924,572,2026-11-25T19:59:00+00:00,2026-11-25T19:59:00+00:00,2026-11-25T19:59:00+00:00,2026-12-02T19:59:00+00:00,,paid,fulfilled,westemily@example.net,828.86,30.88,63.83,0.0,0.0,861.81,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5e7c,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1431,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,QC,CA
5004925,#05925,5925,1467,2026-11-25T19:28:00+00:00,2026-11-25T19:28:00+00:00,2026-11-25T19:28:00+00:00,2026-12-02T19:28:00+00:00,,paid,fulfilled,tammy01@example.org,175.56,4.33,13.69,7.95,0.0,192.87,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e7d,[],755,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5004926,#05926,5926,1444,2026-11-25T14:30:00+00:00,2026-11-25T14:30:00+00:00,2026-11-25T14:30:00+00:00,2026-12-02T14:30:00+00:00,,paid,fulfilled,robert56@example.net,200.07,4.24,15.67,9.95,0.0,221.45,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e7e,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",370,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,GA,US
5004927,#05927,5927,2917,2026-11-25T10:13:00+00:00,2026-11-25T10:13:00+00:00,2026-11-25T10:13:00+00:00,2026-12-02T10:13:00+00:00,,paid,fulfilled,joshuameza@example.org,257.87,4.12,20.3,0.0,0.0,274.05,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5e7f,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1441,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,CA,US
5004928,#05928,5928,1795,2026-11-25T01:31:00+00:00,2026-11-25T01:31:00+00:00,2026-11-25T01:31:00+00:00,2026-12-02T01:31:00+00:00,,paid,fulfilled,kellytodd@example.net,126.42,1.99,9.96,7.95,0.0,142.34,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e80,[],1425,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,vip,,[],US,IL,US
5004929,#05929,5929,828,2026-11-25T10:50:00+00:00,2026-11-25T10:50:00+00:00,2026-11-25T10:50:00+00:00,2026-12-02T10:50:00+00:00,,paid,fulfilled,stephentapia@example.com,106.89,1.61,8.42,0.0,0.0,113.7,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5e81,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",384,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5004930,#05930,5930,2191,2026-11-25T10:17:00+00:00,2026-11-25T10:17:00+00:00,2026-11-25T10:17:00+00:00,2026-12-02T10:17:00+00:00,,paid,fulfilled,chamberslaura@example.net,94.83,3.86,7.28,9.95,0.0,108.2,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c5e82,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",759,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],AU,NSW,AU
5004931,#05931,5931,2026,2026-11-25T18:21:00+00:00,2026-11-25T18:21:00+00:00,2026-11-25T18:21:00+00:00,2026-12-02T18:21:00+00:00,,paid,fulfilled,xpayne@example.com,130.6,1.62,10.32,0.0,0.0,139.3,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e83,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1447,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,vip,,[],US,CO,US
5004932,#05932,5932,2412,2026-11-25T21:53:00+00:00,2026-11-25T21:53:00+00:00,2026-11-25T21:53:00+00:00,2026-12-02T21:53:00+00:00,,paid,fulfilled,dominique55@example.com,112.86,2.99,8.79,7.95,0.0,126.61,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e84,[],378,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,MA,US
5004933,#05933,5933,1758,2026-11-25T06:51:00+00:00,2026-11-25T06:51:00+00:00,2026-11-25T06:51:00+00:00,2026-12-02T06:51:00+00:00,,paid,fulfilled,melissa82@example.org,399.85,12.16,31.01,9.95,0.0,428.65,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e85,[],769,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5004934,#05934,5934,906,2026-11-26T15:07:00+00:00,2026-11-26T15:07:00+00:00,2026-11-26T15:07:00+00:00,2026-12-03T15:07:00+00:00,,paid,fulfilled,peterstevens@example.net,347.47,8.28,27.13,7.95,0.0,374.27,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5e86,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1431,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,AB,CA
5004935,#05935,5935,267,2026-11-26T23:43:00+00:00,2026-11-26T23:43:00+00:00,2026-11-26T23:43:00+00:00,2026-12-03T23:43:00+00:00,,paid,fulfilled,roachjared@example.net,424.88,11.71,33.05,9.95,0.0,456.17,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5e87,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",392,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5004936,#05936,5936,1315,2026-11-26T01:36:00+00:00,2026-11-26T01:36:00+00:00,2026-11-26T01:36:00+00:00,2026-12-03T01:36:00+00:00,,paid,fulfilled,annjohnson@example.org,127.99,2.65,10.03,9.95,0.0,145.32,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e88,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",389,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,OR,US
5004937,#05937,5937,1630,2026-11-26T20:47:00+00:00,2026-11-26T20:47:00+00:00,2026-11-26T20:47:00+00:00,,,partially_refunded,fulfilled,wagnerricky@example.com,192.4,6.02,14.91,7.95,0.0,209.24,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5e89,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",388,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,GA,US
5004938,#05938,5938,1741,2026-11-26T13:09:00+00:00,2026-11-26T13:09:00+00:00,2026-11-26T13:09:00+00:00,2026-12-03T13:09:00+00:00,,paid,fulfilled,vchase@example.org,114.25,3.59,8.85,0.0,0.0,119.51,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5e8a,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1423,Mozilla/5.0 (desktop) Firefox/120.0,0.0.0.0,False,,,[],CA,QC,CA
5004939,#05939,5939,1348,2026-11-26T16:45:00+00:00,2026-11-26T16:45:00+00:00,2026-11-26T16:45:00+00:00,2026-12-03T16:45:00+00:00,,paid,fulfilled,thomas45@example.org,381.77,8.99,29.82,14.95,0.0,417.55,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e8b,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",387,Mozilla/5.0 (mobile) Firefox/120.0,0.0.0.0,False,,,[],US,OR,US
5004940,#05940,5940,2451,2026-11-26T12:21:00+00:00,2026-11-26T12:21:00+00:00,2026-11-26T12:21:00+00:00,2026-12-03T12:21:00+00:00,,paid,fulfilled,fjohnson@example.org,194.88,8.82,14.88,0.0,0.0,200.94,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e8c,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",386,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,WLS,GB
5004941,#05941,5941,2785,2026-11-26T07:26:00+00:00,2026-11-26T07:26:00+00:00,2026-11-26T07:26:00+00:00,2026-12-03T07:26:00+00:00,,paid,fulfilled,davidrichardson@example.com,147.24,5.61,11.33,9.95,0.0,162.91,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5e8d,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",388,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004942,#05942,5942,2902,2026-11-26T18:43:00+00:00,2026-11-26T18:43:00+00:00,2026-11-26T18:43:00+00:00,2026-12-03T18:43:00+00:00,,paid,fulfilled,emilydavid@example.net,138.66,1.26,10.99,0.0,0.0,148.39,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e8e,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",370,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004943,#05943,5943,814,2026-11-26T01:23:00+00:00,2026-11-26T01:23:00+00:00,2026-11-26T01:23:00+00:00,2026-12-03T01:23:00+00:00,,paid,fulfilled,ccontreras@example.net,616.58,15.0,48.13,0.0,0.0,649.71,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c5e8f,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",390,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],AU,VIC,AU
5004944,#05944,5944,2875,2026-11-26T06:52:00+00:00,2026-11-26T06:52:00+00:00,2026-11-26T06:52:00+00:00,2026-12-03T06:52:00+00:00,,paid,fulfilled,kristyhebert@example.org,16.05,0.39,1.25,7.95,0.0,24.86,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e90,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",377,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,CA,US
5004945,#05945,5945,1151,2026-11-26T06:27:00+00:00,2026-11-26T06:27:00+00:00,2026-11-26T06:27:00+00:00,2026-12-03T06:27:00+00:00,,paid,fulfilled,maryrobinson@example.net,31.74,0.15,2.53,14.95,0.0,49.07,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5e91,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",366,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004946,#05946,5946,1417,2026-11-26T14:24:00+00:00,2026-11-26T14:24:00+00:00,2026-11-26T14:24:00+00:00,,,refunded,,wanderson@example.org,386.76,11.75,30.0,0.0,0.0,405.01,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e92,[],764,Mozilla/5.0 (tablet) Edge/120.0,0.0.0.0,False,,,[],US,WA,US
5004947,#05947,5947,1497,2026-11-26T20:41:00+00:00,2026-11-26T20:41:00+00:00,2026-11-26T20:41:00+00:00,2026-12-03T20:41:00+00:00,,paid,fulfilled,edwardsrobert@example.org,363.74,14.53,27.94,0.0,0.0,377.15,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e93,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",368,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,vip,,[],US,CA,US
5004948,#05948,5948,3170,2026-11-26T14:17:00+00:00,2026-11-26T14:17:00+00:00,2026-11-26T14:17:00+00:00,2026-12-03T14:17:00+00:00,,paid,fulfilled,berrylaura@example.net,477.0,15.47,36.93,0.0,0.0,498.46,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e94,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",356,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004949,#05949,5949,995,2026-11-26T13:36:00+00:00,2026-11-26T13:36:00+00:00,2026-11-26T13:36:00+00:00,2026-12-03T13:36:00+00:00,,paid,fulfilled,owensjonathan@example.com,665.85,14.45,52.11,9.95,0.0,713.46,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5e95,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",765,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5004950,#05950,5950,2490,2026-11-26T04:23:00+00:00,2026-11-26T04:23:00+00:00,2026-11-26T04:23:00+00:00,2026-12-03T04:23:00+00:00,,paid,fulfilled,william28@example.com,269.12,8.58,20.84,9.95,0.0,291.33,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e96,[],356,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5004951,#05951,5951,2417,2026-11-26T04:46:00+00:00,2026-11-26T04:46:00+00:00,2026-11-26T04:46:00+00:00,2026-12-03T04:46:00+00:00,,paid,fulfilled,denise95@example.net,829.75,15.66,65.12,0.0,0.0,879.21,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e97,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",391,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5004952,#05952,5952,3462,2026-11-26T22:26:00+00:00,2026-11-26T22:26:00+00:00,2026-11-26T22:26:00+00:00,2026-12-03T22:26:00+00:00,,paid,fulfilled,david07@example.org,695.35,30.72,53.17,9.95,0.0,727.75,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e98,[],1429,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,OR,US
5004953,#05953,5953,1663,2026-11-26T15:46:00+00:00,2026-11-26T15:46:00+00:00,2026-11-26T15:46:00+00:00,2026-12-03T15:46:00+00:00,,paid,fulfilled,patricia06@example.org,409.95,9.03,32.07,7.95,0.0,440.94,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e99,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1451,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5004954,#05954,5954,2099,2026-11-26T08:36:00+00:00,2026-11-26T08:36:00+00:00,2026-11-26T08:36:00+00:00,2026-12-03T08:36:00+00:00,,paid,fulfilled,michaelmendez@example.net,491.61,19.17,37.8,7.95,0.0,518.19,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5e9a,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1427,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5004955,#05955,5955,3435,2026-11-26T09:23:00+00:00,2026-11-26T09:23:00+00:00,2026-11-26T09:23:00+00:00,2026-12-03T09:23:00+00:00,,paid,fulfilled,fhenson@example.net,264.94,6.89,20.64,0.0,0.0,278.69,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e9b,[],361,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5004956,#05956,5956,110,2026-11-26T02:54:00+00:00,2026-11-26T02:54:00+00:00,2026-11-26T02:54:00+00:00,2026-12-03T02:54:00+00:00,,paid,fulfilled,ikeller@example.net,310.85,4.77,24.49,9.95,0.0,340.52,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e9c,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",379,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004957,#05957,5957,685,2026-11-26T03:18:00+00:00,2026-11-26T03:18:00+00:00,2026-11-26T03:18:00+00:00,2026-12-03T03:18:00+00:00,,paid,fulfilled,andradenichole@example.com,103.72,2.57,8.09,0.0,0.0,109.24,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5e9d,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1449,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5004958,#05958,5958,2300,2026-11-26T13:43:00+00:00,2026-11-26T13:43:00+00:00,2026-11-26T13:43:00+00:00,2026-12-03T13:43:00+00:00,,paid,fulfilled,brownnicholas@example.org,253.23,8.74,19.56,0.0,0.0,264.05,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5e9e,[],374,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5004959,#05959,5959,573,2026-11-27T19:19:00+00:00,2026-11-27T19:19:00+00:00,2026-11-27T19:19:00+00:00,2026-12-04T19:19:00+00:00,,paid,fulfilled,juan02@example.org,415.47,2.9,33.01,7.95,0.0,453.53,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5e9f,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1455,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5004960,#05960,5960,2791,2026-11-27T08:06:00+00:00,2026-11-27T08:06:00+00:00,2026-11-27T08:06:00+00:00,2026-12-04T08:06:00+00:00,,paid,fulfilled,carrie10@example.net,193.86,2.12,15.34,14.95,0.0,222.03,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c5ea0,[],368,Mozilla/5.0 (mobile) Firefox/120.0,0.0.0.0,False,,,[],US,IL,US
5004961,#05961,5961,3152,2026-11-27T04:59:00+00:00,2026-11-27T04:59:00+00:00,2026-11-27T04:59:00+00:00,2026-12-04T04:59:00+00:00,,paid,fulfilled,tapiatyler@example.com,292.82,10.0,22.63,9.95,0.0,315.4,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c5ea1,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1424,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,WA,US
5004962,#05962,5962,1952,2026-11-27T19:53:00+00:00,2026-11-27T19:53:00+00:00,2026-11-27T19:53:00+00:00,2026-12-04T19:53:00+00:00,,paid,fulfilled,lisa04@example.com,109.84,3.84,8.48,7.95,0.0,122.43,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5ea2,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1447,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,GA,US
5004963,#05963,5963,272,2026-11-27T17:17:00+00:00,2026-11-27T17:17:00+00:00,2026-11-27T17:17:00+00:00,2026-12-04T17:17:00+00:00,,paid,fulfilled,matthewjones@example.com,170.79,2.5,13.47,0.0,0.0,181.76,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5ea3,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1458,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5004964,#05964,5964,82,2026-11-27T10:06:00+00:00,2026-11-27T10:06:00+00:00,2026-11-27T10:06:00+00:00,2026-12-04T10:06:00+00:00,,paid,fulfilled,bradleyandrew@example.com,185.38,2.01,14.67,7.95,0.0,205.99,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5ea4,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1450,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5004965,#05965,5965,1413,2026-11-27T22:29:00+00:00,2026-11-27T22:29:00+00:00,2026-11-27T22:29:00+00:00,2026-12-04T22:29:00+00:00,,paid,fulfilled,kherrera@example.com,526.45,9.06,41.39,0.0,0.0,558.78,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5ea5,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",366,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],CA,AB,CA
5004966,#05966,5966,889,2026-11-27T06:47:00+00:00,2026-11-27T06:47:00+00:00,2026-11-27T06:47:00+00:00,2026-12-04T06:47:00+00:00,,paid,fulfilled,ycampbell@example.org,475.22,16.63,36.68,0.0,0.0,495.27,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c5ea6,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",388,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],AU,NSW,AU
5004967,#05967,5967,1629,2026-11-27T19:03:00+00:00,2026-11-27T19:03:00+00:00,2026-11-27T19:03:00+00:00,2026-12-04T19:03:00+00:00,,paid,fulfilled,thomas85@example.org,250.24,6.45,19.5,7.95,0.0,271.24,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5ea7,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1437,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,GA,US
5004968,#05968,5968,1216,2026-11-27T09:01:00+00:00,2026-11-27T09:01:00+00:00,2026-11-27T09:01:00+00:00,2026-12-04T09:01:00+00:00,,paid,fulfilled,cswanson@example.com,367.62,5.27,28.99,0.0,0.0,391.34,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c5ea8,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",759,Mozilla/5.0 (tablet) Safari/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004969,#05969,5969,3293,2026-11-27T09:45:00+00:00,2026-11-27T09:45:00+00:00,2026-11-27T09:45:00+00:00,2026-12-04T09:45:00+00:00,,paid,fulfilled,michael29@example.net,321.26,6.35,25.19,7.95,0.0,348.05,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c5ea9,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",774,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5004970,#05970,5970,861,2026-11-27T19:34:00+00:00,2026-11-27T19:34:00+00:00,2026-11-27T19:34:00+00:00,2026-12-04T19:34:00+00:00,,paid,fulfilled,ashleyhughes@example.com,116.71,2.02,9.17,0.0,0.0,123.86,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5eaa,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",360,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5004971,#05971,5971,3098,2026-11-27T00:40:00+00:00,2026-11-27T00:40:00+00:00,2026-11-27T00:40:00+00:00,2026-12-04T00:40:00+00:00,,paid,fulfilled,dawnhall@example.org,1017.49,37.55,78.39,9.95,0.0,1068.28,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c5eab,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1457,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,vip,,[],US,CA,US
